subject_id,island_idx,block_type,theta,student_a,student_b,first_examples_a,first_examples_b,guess,first_guess,teacher_knowledge,second_examples_a,second_examples_b,final_guess
9f16eb6d37cc01287d04b3f3d15f766e,7,partial,0.3,9,1,4,1,1,0.7,0.33,0,5,0.7
9f16eb6d37cc01287d04b3f3d15f766e,8,partial,0.7,9,1,1,4,1,0.7,0.71,3,2,0.7
9f16eb6d37cc01287d04b3f3d15f766e,9,full,0.7,9,1,1,4,1,0.7,0.3,3,2,0.7
9f16eb6d37cc01287d04b3f3d15f766e,10,full,0.7,9,1,3,2,0,NA,0.27,5,0,0.7
9f16eb6d37cc01287d04b3f3d15f766e,11,full,0.7,9,1,2,3,1,0.7,0.31,4,1,0.7
a31e2078074904bf176aef9fe1a4b003,0,partial,0.7,9,1,3,2,0,NA,0.25,1,4,0.7
a31e2078074904bf176aef9fe1a4b003,1,partial,0.3,9,1,1,4,1,0.7,0.6,5,0,0.3
a31e2078074904bf176aef9fe1a4b003,2,full,0.7,9,1,1,4,1,0.7,0.61,5,0,0.7
a31e2078074904bf176aef9fe1a4b003,3,partial,0.3,9,1,0,5,1,0.7,0.83,0,5,0.3
a31e2078074904bf176aef9fe1a4b003,4,partial,0.7,9,1,4,1,1,0.7,0.27,4,1,0.3
a31e2078074904bf176aef9fe1a4b003,5,full,0.3,9,1,2,3,1,0.7,0.13,5,0,0.3
a31e2078074904bf176aef9fe1a4b003,6,partial,0.7,9,1,0,5,1,0.7,0.66,1,4,0.7
a31e2078074904bf176aef9fe1a4b003,7,partial,0.7,9,1,3,2,1,0.7,0.3,2,3,0.7
a31e2078074904bf176aef9fe1a4b003,8,partial,0.7,9,1,5,0,0,NA,0.3,5,0,0.7
a31e2078074904bf176aef9fe1a4b003,9,partial,0.3,9,1,5,0,0,NA,0.29,3,2,0.7
a31e2078074904bf176aef9fe1a4b003,10,partial,0.3,9,1,2,3,1,0.7,0.25,0,5,0.3
a31e2078074904bf176aef9fe1a4b003,11,partial,0.7,9,1,4,1,0,NA,0.45,5,0,0.7
5000fb4558c57fe5b8c5ee732098a99b,0,partial,0.3,9,1,3,2,0,NA,1,0,5,0.7
5000fb4558c57fe5b8c5ee732098a99b,1,full,0.7,9,1,1,4,0,NA,0.5,0,5,0.7
5000fb4558c57fe5b8c5ee732098a99b,2,partial,0.3,9,1,3,2,1,0.7,0.8,5,0,0.7
5000fb4558c57fe5b8c5ee732098a99b,3,full,0.3,9,1,4,1,0,NA,0.83,0,5,0.7
5000fb4558c57fe5b8c5ee732098a99b,4,full,0.3,9,1,1,4,1,0.7,0.26,0,5,0.7
5000fb4558c57fe5b8c5ee732098a99b,5,full,0.3,9,1,0,5,0,NA,0.71,5,0,0.3
5000fb4558c57fe5b8c5ee732098a99b,6,full,0.3,9,1,5,0,1,0.7,0.5,0,5,0.7
5000fb4558c57fe5b8c5ee732098a99b,7,partial,0.7,9,1,2,3,0,NA,0.68,0,5,0.7
5000fb4558c57fe5b8c5ee732098a99b,8,full,0.7,9,1,5,0,0,NA,0.7,0,5,0.7
5000fb4558c57fe5b8c5ee732098a99b,9,full,0.3,9,1,4,1,0,NA,0.77,2,3,0.7
5000fb4558c57fe5b8c5ee732098a99b,10,full,0.3,9,1,0,5,0,NA,0.37,4,1,0.3
5000fb4558c57fe5b8c5ee732098a99b,11,partial,0.7,9,1,2,3,0,NA,0.58,4,1,0.7
a51bd0190490b23156f5a1030022672c,0,partial,0.3,9,1,5,0,0,NA,0.69,3,2,0.7
a51bd0190490b23156f5a1030022672c,1,full,0.7,9,1,1,4,0,NA,0.23,3,2,0.7
a51bd0190490b23156f5a1030022672c,2,full,0.3,9,1,2,3,1,0.3,0.12,5,0,0.3
a51bd0190490b23156f5a1030022672c,3,full,0.3,9,1,1,4,1,0.7,0.13,5,0,0.3
a51bd0190490b23156f5a1030022672c,4,full,0.3,9,1,5,0,0,NA,0.86,0,5,0.7
a51bd0190490b23156f5a1030022672c,5,full,0.7,9,1,0,5,1,0.3,0.76,4,1,0.3
a51bd0190490b23156f5a1030022672c,6,partial,0.3,9,1,0,5,1,0.7,0.71,0,5,0.3
a51bd0190490b23156f5a1030022672c,7,full,0.7,9,1,4,1,1,0.7,0.64,2,3,0.7
a51bd0190490b23156f5a1030022672c,8,partial,0.3,9,1,3,2,0,NA,0.36,0,5,0.7
a51bd0190490b23156f5a1030022672c,9,partial,0.3,9,1,3,2,1,0.7,0.57,5,0,0.3
a51bd0190490b23156f5a1030022672c,10,full,0.7,9,1,4,1,1,0.7,0.68,2,3,0.7
a51bd0190490b23156f5a1030022672c,11,partial,0.7,9,1,2,3,0,NA,0.37,4,1,0.7
c6398132fbc0b600c39a45d9aeefac6d,0,partial,0.7,9,1,4,1,0,NA,0.73,5,0,0.7
c6398132fbc0b600c39a45d9aeefac6d,1,full,0.3,9,1,2,3,0,NA,0.22,5,0,0.3
c6398132fbc0b600c39a45d9aeefac6d,2,partial,0.3,9,1,0,5,0,NA,0,0,5,0.3
c6398132fbc0b600c39a45d9aeefac6d,3,full,0.7,9,1,5,0,0,NA,1,0,5,0.7
c6398132fbc0b600c39a45d9aeefac6d,4,full,0.3,9,1,0,5,0,NA,0.33,5,0,0.3
c6398132fbc0b600c39a45d9aeefac6d,5,partial,0.3,9,1,1,4,0,NA,0.37,2,3,0.7
c6398132fbc0b600c39a45d9aeefac6d,6,full,0.3,9,1,5,0,0,NA,0.81,0,5,0.7
c6398132fbc0b600c39a45d9aeefac6d,7,full,0.3,9,1,1,4,0,NA,0.22,5,0,0.7
c6398132fbc0b600c39a45d9aeefac6d,8,full,0.7,9,1,2,3,0,NA,0.49,5,0,0.7
c6398132fbc0b600c39a45d9aeefac6d,9,full,0.3,9,1,3,2,0,NA,0.49,4,1,0.7
c6398132fbc0b600c39a45d9aeefac6d,10,full,0.7,9,1,3,2,0,NA,0.47,5,0,0.7
c6398132fbc0b600c39a45d9aeefac6d,11,full,0.3,9,1,4,1,0,NA,0.85,2,3,0.7
b149b44b7a0ff6f266fa8597ddd95329,0,partial,0.3,9,1,1,4,1,0.7,0.13,0,5,0.3
b149b44b7a0ff6f266fa8597ddd95329,1,partial,0.3,9,1,4,1,0,NA,0.27,1,4,0.7
b149b44b7a0ff6f266fa8597ddd95329,2,full,0.7,9,1,3,2,0,NA,0.71,5,0,0.7
b149b44b7a0ff6f266fa8597ddd95329,3,full,0.3,9,1,5,0,0,NA,0.93,5,0,0.7
b149b44b7a0ff6f266fa8597ddd95329,4,full,0.3,9,1,0,5,0,NA,0.65,5,0,0.3
b149b44b7a0ff6f266fa8597ddd95329,5,partial,0.3,9,1,2,3,0,NA,0.31,1,4,0.3
b149b44b7a0ff6f266fa8597ddd95329,6,full,0.3,9,1,2,3,0,NA,0.34,5,0,0.3
b149b44b7a0ff6f266fa8597ddd95329,7,partial,0.3,9,1,1,4,0,NA,0.78,5,0,0.3
b149b44b7a0ff6f266fa8597ddd95329,8,full,0.7,9,1,0,5,0,NA,0.3,5,0,0.7
b149b44b7a0ff6f266fa8597ddd95329,9,partial,0.3,9,1,3,2,0,NA,0.13,5,0,0.3
b149b44b7a0ff6f266fa8597ddd95329,10,partial,0.3,9,1,4,1,0,NA,0.88,5,0,0.7
b149b44b7a0ff6f266fa8597ddd95329,11,full,0.3,9,1,5,0,0,NA,0.88,0,5,0.7
222ec118f7e8604872385dba4d000825,0,partial,0.3,9,1,2,3,1,0.7,0.55,0,5,0.3
222ec118f7e8604872385dba4d000825,1,full,0.7,9,1,1,4,1,0.3,0.63,3,2,0.3
222ec118f7e8604872385dba4d000825,2,full,0.7,9,1,5,0,1,0.7,0.46,4,1,0.7
222ec118f7e8604872385dba4d000825,3,partial,0.3,9,1,3,2,1,0.7,0.31,5,0,0.3
222ec118f7e8604872385dba4d000825,4,partial,0.3,9,1,3,2,1,0.7,0.35,0,5,0.3
222ec118f7e8604872385dba4d000825,5,partial,0.7,9,1,0,5,1,0.3,0.7,1,4,0.7
222ec118f7e8604872385dba4d000825,6,full,0.3,9,1,5,0,1,0.7,0.47,5,0,0.7
222ec118f7e8604872385dba4d000825,7,full,0.3,9,1,0,5,1,0.3,0.55,0,5,0.3
222ec118f7e8604872385dba4d000825,8,full,0.3,9,1,1,4,1,0.3,0.57,0,5,0.3
222ec118f7e8604872385dba4d000825,9,partial,0.7,9,1,2,3,1,0.7,0.49,0,5,0.7
222ec118f7e8604872385dba4d000825,10,full,0.7,9,1,4,1,1,0.7,0.51,2,3,0.7
222ec118f7e8604872385dba4d000825,11,partial,0.3,9,1,4,1,1,0.7,0.54,0,5,0.7
3db0fafbbbbbfbb8bca850e8f14e4958,0,full,0.3,9,1,4,1,0,NA,0.67,0,5,0.3
3db0fafbbbbbfbb8bca850e8f14e4958,1,full,0.3,9,1,2,3,1,0.3,0.5,5,0,0.3
3db0fafbbbbbfbb8bca850e8f14e4958,2,full,0.7,9,1,2,3,1,0.3,0.63,3,2,0.7
3db0fafbbbbbfbb8bca850e8f14e4958,3,full,0.3,9,1,0,5,1,0.3,0.16,0,5,0.3
3db0fafbbbbbfbb8bca850e8f14e4958,4,partial,0.3,9,1,3,2,1,0.3,0.24,5,0,0.3
3db0fafbbbbbfbb8bca850e8f14e4958,5,partial,0.3,9,1,0,5,1,0.3,0.25,5,0,0.3
3db0fafbbbbbfbb8bca850e8f14e4958,6,full,0.3,9,1,5,0,0,NA,0.5,5,0,0.7
3db0fafbbbbbfbb8bca850e8f14e4958,7,partial,0.7,9,1,1,4,1,0.3,0.33,5,0,0.7
3db0fafbbbbbfbb8bca850e8f14e4958,8,partial,0.3,9,1,1,4,1,0.3,0.5,0,5,0.7
3db0fafbbbbbfbb8bca850e8f14e4958,9,partial,0.3,9,1,3,2,1,0.7,0.24,0,5,0.3
3db0fafbbbbbfbb8bca850e8f14e4958,10,full,0.3,9,1,5,0,0,NA,0.68,0,5,0.3
3db0fafbbbbbfbb8bca850e8f14e4958,11,partial,0.3,9,1,4,1,0,NA,0.52,5,0,0.3
fcc584cef8292c108e73f4fdde5b6ced,0,full,0.7,9,1,1,4,0,NA,0,0,5,0.7
fcc584cef8292c108e73f4fdde5b6ced,1,partial,0.7,9,1,2,3,1,0.7,0.17,0,5,0.7
fcc584cef8292c108e73f4fdde5b6ced,2,full,0.3,9,1,3,2,0,NA,0.62,4,1,0.3
fcc584cef8292c108e73f4fdde5b6ced,3,partial,0.3,9,1,5,0,0,NA,0.98,1,4,0.7
fcc584cef8292c108e73f4fdde5b6ced,4,partial,0.7,9,1,2,3,0,NA,0.69,4,1,0.7
fcc584cef8292c108e73f4fdde5b6ced,5,partial,0.7,9,1,4,1,0,NA,0.71,5,0,0.7
fcc584cef8292c108e73f4fdde5b6ced,6,partial,0.7,9,1,1,4,0,NA,0.44,1,4,0.3
fcc584cef8292c108e73f4fdde5b6ced,7,partial,0.3,9,1,4,1,0,NA,0.98,1,4,0.7
fcc584cef8292c108e73f4fdde5b6ced,8,full,0.3,9,1,5,0,0,NA,0.66,5,0,0.7
fcc584cef8292c108e73f4fdde5b6ced,9,full,0.3,9,1,0,5,0,NA,0.27,4,1,0.7
fcc584cef8292c108e73f4fdde5b6ced,10,full,0.7,9,1,3,2,0,NA,0.36,5,0,0.7
fcc584cef8292c108e73f4fdde5b6ced,11,partial,0.7,9,1,0,5,0,NA,0.14,2,3,0.7
f464b80deabd4bfd4beff06aa2f422f1,0,partial,0.3,9,1,3,2,0,NA,0.42,5,0,0.3
f464b80deabd4bfd4beff06aa2f422f1,1,full,0.3,9,1,5,0,0,NA,0.35,0,5,0.7
f464b80deabd4bfd4beff06aa2f422f1,2,partial,0.7,9,1,3,2,0,NA,0.37,1,4,0.3
f464b80deabd4bfd4beff06aa2f422f1,3,full,0.3,9,1,4,1,0,NA,0,0,5,0.3
f464b80deabd4bfd4beff06aa2f422f1,4,full,0.3,9,1,1,4,0,NA,0.64,5,0,0.3
f464b80deabd4bfd4beff06aa2f422f1,5,partial,0.7,9,1,2,3,0,NA,0.66,0,5,0.7
f464b80deabd4bfd4beff06aa2f422f1,6,full,0.7,9,1,4,1,1,0.7,0.28,2,3,0.7
f464b80deabd4bfd4beff06aa2f422f1,7,partial,0.3,9,1,1,4,0,NA,0.72,2,3,0.3
f464b80deabd4bfd4beff06aa2f422f1,8,full,0.7,9,1,2,3,1,0.7,0.32,4,1,0.7
f464b80deabd4bfd4beff06aa2f422f1,9,full,0.3,9,1,5,0,1,0.7,0.36,5,0,0.3
f464b80deabd4bfd4beff06aa2f422f1,10,partial,0.7,9,1,0,5,0,NA,0.73,2,3,0.3
f464b80deabd4bfd4beff06aa2f422f1,11,full,0.7,9,1,0,5,0,NA,0.68,5,0,0.7
42ebafad7ce4e5a797aa9d3ff1417bd1,0,full,0.7,9,1,2,3,0,NA,0.22,5,0,0.7
42ebafad7ce4e5a797aa9d3ff1417bd1,1,full,0.7,9,1,5,0,0,NA,0.9,0,5,0.7
42ebafad7ce4e5a797aa9d3ff1417bd1,2,partial,0.7,9,1,5,0,0,NA,0.87,5,0,0.7
42ebafad7ce4e5a797aa9d3ff1417bd1,3,partial,0.3,9,1,1,4,0,NA,0.32,2,3,0.3
42ebafad7ce4e5a797aa9d3ff1417bd1,4,partial,0.7,9,1,0,5,0,NA,0.64,2,3,0.3
42ebafad7ce4e5a797aa9d3ff1417bd1,5,partial,0.3,9,1,3,2,0,NA,0.69,5,0,0.3
42ebafad7ce4e5a797aa9d3ff1417bd1,6,partial,0.3,9,1,2,3,0,NA,0.83,3,2,0.3
42ebafad7ce4e5a797aa9d3ff1417bd1,7,partial,0.7,9,1,3,2,0,NA,0.9,1,4,0.3
42ebafad7ce4e5a797aa9d3ff1417bd1,8,full,0.7,9,1,1,4,1,0.3,0.89,3,2,0.3
42ebafad7ce4e5a797aa9d3ff1417bd1,9,full,0.3,9,1,4,1,0,NA,0.24,0,5,0.7
42ebafad7ce4e5a797aa9d3ff1417bd1,10,full,0.7,9,1,4,1,0,NA,0.16,0,5,0.7
42ebafad7ce4e5a797aa9d3ff1417bd1,11,full,0.7,9,1,0,5,0,NA,0.81,5,0,0.7
8f338d3f1139e4e6c9d08310af66af49,0,full,0.7,9,1,0,5,1,0.7,0.57,5,0,0.7
8f338d3f1139e4e6c9d08310af66af49,1,full,0.3,9,1,2,3,1,0.3,0.65,5,0,0.3
8f338d3f1139e4e6c9d08310af66af49,2,full,0.3,9,1,4,1,1,0.3,0.43,0,5,0.7
8f338d3f1139e4e6c9d08310af66af49,3,full,0.3,9,1,2,3,0,NA,0.66,1,4,0.7
8f338d3f1139e4e6c9d08310af66af49,4,full,0.7,9,1,4,1,1,0.7,0.68,2,3,0.3
8f338d3f1139e4e6c9d08310af66af49,5,partial,0.7,9,1,1,4,1,0.3,0.68,0,5,0.3
8f338d3f1139e4e6c9d08310af66af49,6,full,0.3,9,1,3,2,1,0.7,0.39,5,0,0.3
8f338d3f1139e4e6c9d08310af66af49,7,partial,0.3,9,1,5,0,1,0.7,0.71,0,5,0.7
8f338d3f1139e4e6c9d08310af66af49,8,partial,0.3,9,1,5,0,1,0.3,0.6,5,0,0.7
8f338d3f1139e4e6c9d08310af66af49,9,partial,0.3,9,1,1,4,0,NA,0.68,2,3,0.7
8f338d3f1139e4e6c9d08310af66af49,10,full,0.7,9,1,3,2,0,NA,0.69,5,0,0.7
8f338d3f1139e4e6c9d08310af66af49,11,partial,0.3,9,1,0,5,1,0.3,0.78,5,0,0.7
cad36e225e80f3f61f3e1c97cd64c1ef,0,partial,0.7,9,1,2,3,0,NA,0.2,4,1,0.7
cad36e225e80f3f61f3e1c97cd64c1ef,1,partial,0.3,9,1,1,4,0,NA,0.23,5,0,0.7
cad36e225e80f3f61f3e1c97cd64c1ef,2,partial,0.7,9,1,2,3,0,NA,0.65,0,5,0.7
cad36e225e80f3f61f3e1c97cd64c1ef,3,full,0.3,9,1,5,0,0,NA,0.86,5,0,0.7
cad36e225e80f3f61f3e1c97cd64c1ef,4,partial,0.7,9,1,4,1,0,NA,0.87,5,0,0.7
cad36e225e80f3f61f3e1c97cd64c1ef,5,partial,0.3,9,1,4,1,0,NA,0.96,1,4,0.7
cad36e225e80f3f61f3e1c97cd64c1ef,6,partial,0.3,9,1,0,5,0,NA,0.07,5,0,0.3
cad36e225e80f3f61f3e1c97cd64c1ef,7,partial,0.3,9,1,3,2,0,NA,0.92,0,5,0.7
cad36e225e80f3f61f3e1c97cd64c1ef,8,partial,0.7,9,1,5,0,0,NA,1,5,0,0.7
cad36e225e80f3f61f3e1c97cd64c1ef,9,full,0.7,9,1,0,5,0,NA,0.64,5,0,0.3
cad36e225e80f3f61f3e1c97cd64c1ef,10,full,0.7,9,1,1,4,0,NA,0.26,3,2,0.3
cad36e225e80f3f61f3e1c97cd64c1ef,11,full,0.3,9,1,3,2,0,NA,0.25,4,1,0.7
f5b074d62fc9e97601172cf5fa8690ca,0,partial,0.7,9,1,1,4,1,0.7,0.84,3,2,0.7
f5b074d62fc9e97601172cf5fa8690ca,1,partial,0.7,9,1,3,2,1,0.7,0.86,1,4,0.7
f5b074d62fc9e97601172cf5fa8690ca,2,full,0.3,9,1,5,0,1,0.7,0.22,0,5,0.3
f5b074d62fc9e97601172cf5fa8690ca,3,partial,0.3,9,1,5,0,1,0.7,0.19,5,0,0.7
f5b074d62fc9e97601172cf5fa8690ca,4,full,0.3,9,1,0,5,1,0.3,0.81,0,5,0.3
f5b074d62fc9e97601172cf5fa8690ca,5,full,0.7,9,1,4,1,1,0.7,0.71,2,3,0.7
f5b074d62fc9e97601172cf5fa8690ca,6,full,0.7,9,1,3,2,1,0.7,0.66,1,4,0.7
f5b074d62fc9e97601172cf5fa8690ca,7,full,0.7,9,1,2,3,1,0.7,0.31,2,3,0.7
f5b074d62fc9e97601172cf5fa8690ca,8,partial,0.7,9,1,0,5,1,0.7,0.8,1,4,0.7
f5b074d62fc9e97601172cf5fa8690ca,9,partial,0.3,9,1,4,1,1,0.7,0.74,0,5,0.3
f5b074d62fc9e97601172cf5fa8690ca,10,full,0.3,9,1,1,4,1,0.3,0.26,5,0,0.3
f5b074d62fc9e97601172cf5fa8690ca,11,full,0.7,9,1,2,3,1,0.3,0.74,3,2,0.7
0686cd931b6da2b5e42b2a371389d7e4,0,partial,0.7,9,1,2,3,0,NA,0.08,0,5,0.7
0686cd931b6da2b5e42b2a371389d7e4,1,partial,0.3,9,1,0,5,0,NA,0.1,5,0,0.3
0686cd931b6da2b5e42b2a371389d7e4,2,full,0.3,9,1,0,5,1,0.7,0.13,0,5,0.3
0686cd931b6da2b5e42b2a371389d7e4,3,partial,0.3,9,1,1,4,0,NA,0.1,2,3,0.3
0686cd931b6da2b5e42b2a371389d7e4,4,full,0.3,9,1,4,1,0,NA,0.92,0,5,0.3
0686cd931b6da2b5e42b2a371389d7e4,5,partial,0.3,9,1,3,2,1,0.7,0.09,5,0,0.3
0686cd931b6da2b5e42b2a371389d7e4,6,full,0.7,9,1,5,0,0,NA,0.08,3,2,0.7
0686cd931b6da2b5e42b2a371389d7e4,7,partial,0.3,9,1,5,0,0,NA,0.08,3,2,0.7
0686cd931b6da2b5e42b2a371389d7e4,8,full,0.3,9,1,1,4,1,0.7,0.08,5,0,0.3
0686cd931b6da2b5e42b2a371389d7e4,9,full,0.7,9,1,4,1,0,NA,0.05,0,5,0.7
0686cd931b6da2b5e42b2a371389d7e4,10,full,0.3,9,1,3,2,0,NA,0.01,1,4,0.3
0686cd931b6da2b5e42b2a371389d7e4,11,full,0.7,9,1,2,3,1,0.7,0,4,1,0.7
74f2a71af39cbdff06f380cdb98d035e,0,full,0.3,9,1,1,4,0,NA,0.85,0,5,0.7
74f2a71af39cbdff06f380cdb98d035e,1,full,0.3,9,1,2,3,0,NA,0,5,0,0.7
74f2a71af39cbdff06f380cdb98d035e,2,partial,0.3,9,1,5,0,0,NA,0,3,2,0.7
74f2a71af39cbdff06f380cdb98d035e,3,full,0.7,9,1,4,1,0,NA,0,0,5,0.7
74f2a71af39cbdff06f380cdb98d035e,4,partial,0.3,9,1,4,1,0,NA,0,1,4,0.7
74f2a71af39cbdff06f380cdb98d035e,5,partial,0.3,9,1,1,4,0,NA,1,5,0,0.7
74f2a71af39cbdff06f380cdb98d035e,6,partial,0.3,9,1,3,2,0,NA,1,5,0,0.7
74f2a71af39cbdff06f380cdb98d035e,7,partial,0.3,9,1,0,5,0,NA,1,0,5,0.3
74f2a71af39cbdff06f380cdb98d035e,8,full,0.7,9,1,2,3,0,NA,0,5,0,0.7
74f2a71af39cbdff06f380cdb98d035e,9,partial,0.3,9,1,5,0,0,NA,0,1,4,0.7
74f2a71af39cbdff06f380cdb98d035e,10,full,0.7,9,1,3,2,0,NA,0,5,0,0.7
74f2a71af39cbdff06f380cdb98d035e,11,full,0.7,9,1,0,5,0,NA,1,0,5,0.7
064e2c411bdab1fd8a09115b1d4f2ab2,0,full,0.7,9,1,5,0,0,NA,0.92,0,5,0.7
064e2c411bdab1fd8a09115b1d4f2ab2,1,full,0.7,9,1,2,3,1,0.7,0.64,2,3,0.7
064e2c411bdab1fd8a09115b1d4f2ab2,2,partial,0.3,9,1,3,2,0,NA,0.94,0,5,0.7
064e2c411bdab1fd8a09115b1d4f2ab2,3,partial,0.3,9,1,3,2,0,NA,0.88,5,0,0.3
064e2c411bdab1fd8a09115b1d4f2ab2,4,partial,0.3,9,1,4,1,0,NA,0.96,5,0,0.3
064e2c411bdab1fd8a09115b1d4f2ab2,5,full,0.3,9,1,4,1,0,NA,0.94,0,5,0.7
064e2c411bdab1fd8a09115b1d4f2ab2,6,partial,0.3,9,1,0,5,0,NA,0.5,0,5,0.3
064e2c411bdab1fd8a09115b1d4f2ab2,7,partial,0.3,9,1,5,0,0,NA,0.82,1,4,0.7
064e2c411bdab1fd8a09115b1d4f2ab2,8,partial,0.3,9,1,0,5,0,NA,0.48,5,0,0.3
064e2c411bdab1fd8a09115b1d4f2ab2,9,full,0.7,9,1,1,4,0,NA,0.48,3,2,0.7
064e2c411bdab1fd8a09115b1d4f2ab2,10,partial,0.3,9,1,1,4,0,NA,0.54,5,0,0.3
064e2c411bdab1fd8a09115b1d4f2ab2,11,partial,0.3,9,1,2,3,1,0.7,0.36,0,5,0.3
dbb2a33041b7d2b6c9e47e5f84f92db9,0,partial,0.7,9,1,0,5,1,0.7,0.03,1,4,0.7
dbb2a33041b7d2b6c9e47e5f84f92db9,1,full,0.7,9,1,1,4,1,0.7,0,3,2,0.3
dbb2a33041b7d2b6c9e47e5f84f92db9,2,full,0.3,9,1,4,1,0,NA,1,0,5,0.7
dbb2a33041b7d2b6c9e47e5f84f92db9,3,partial,0.3,9,1,3,2,1,0.7,1,0,5,0.7
dbb2a33041b7d2b6c9e47e5f84f92db9,4,full,0.3,9,1,2,3,1,0.7,0,0,5,0.3
dbb2a33041b7d2b6c9e47e5f84f92db9,5,partial,0.3,9,1,0,5,1,0.7,0.02,0,5,0.3
dbb2a33041b7d2b6c9e47e5f84f92db9,6,partial,0.3,9,1,3,2,0,NA,1,5,0,0.3
dbb2a33041b7d2b6c9e47e5f84f92db9,7,partial,0.7,9,1,4,1,1,0.7,1,4,1,0.3
dbb2a33041b7d2b6c9e47e5f84f92db9,8,full,0.3,9,1,2,3,1,0.7,0,5,0,0.3
dbb2a33041b7d2b6c9e47e5f84f92db9,9,partial,0.3,9,1,1,4,1,0.7,0.01,0,5,0.3
dbb2a33041b7d2b6c9e47e5f84f92db9,10,partial,0.7,9,1,5,0,1,0.7,1,5,0,0.7
dbb2a33041b7d2b6c9e47e5f84f92db9,11,full,0.7,9,1,5,0,1,0.7,1,4,1,0.3
c209479ea23cc6a2c69f3a71a03dbb4b,0,partial,0.3,9,1,1,4,1,0.7,0.84,5,0,0.3
c209479ea23cc6a2c69f3a71a03dbb4b,1,partial,0.7,9,1,5,0,1,0.7,0.14,0,5,0.7
c209479ea23cc6a2c69f3a71a03dbb4b,2,partial,0.3,9,1,2,3,1,0.7,0.07,0,5,0.3
c209479ea23cc6a2c69f3a71a03dbb4b,3,full,0.7,9,1,5,0,1,0.7,0.77,4,1,0.7
c209479ea23cc6a2c69f3a71a03dbb4b,4,partial,0.3,9,1,0,5,1,0.3,0.85,1,4,0.3
c209479ea23cc6a2c69f3a71a03dbb4b,5,partial,0.3,9,1,3,2,1,0.7,0.17,5,0,0.3
c209479ea23cc6a2c69f3a71a03dbb4b,6,partial,0.3,9,1,0,5,1,0.3,0.86,5,0,0.3
c209479ea23cc6a2c69f3a71a03dbb4b,7,full,0.7,9,1,4,1,1,0.7,0.2,2,3,0.7
c209479ea23cc6a2c69f3a71a03dbb4b,8,full,0.3,9,1,3,2,1,0.3,0.18,0,5,0.3
c209479ea23cc6a2c69f3a71a03dbb4b,9,partial,0.3,9,1,1,4,1,0.7,0.69,0,5,0.3
c209479ea23cc6a2c69f3a71a03dbb4b,10,partial,0.7,9,1,4,1,1,0.3,0.13,0,5,0.7
c209479ea23cc6a2c69f3a71a03dbb4b,11,partial,0.3,9,1,2,3,1,0.7,0.11,5,0,0.3
0773731c711b6b5ef6731dba1c8fd180,0,full,0.7,9,1,3,2,1,0.7,0.28,1,4,0.3
0773731c711b6b5ef6731dba1c8fd180,1,partial,0.3,9,1,1,4,0,NA,0.71,5,0,0.3
0773731c711b6b5ef6731dba1c8fd180,2,full,0.7,9,1,0,5,1,0.3,0.19,5,0,0.7
0773731c711b6b5ef6731dba1c8fd180,3,full,0.3,9,1,5,0,0,NA,0.77,0,5,0.3
0773731c711b6b5ef6731dba1c8fd180,4,partial,0.7,9,1,3,2,0,NA,0.76,1,4,0.7
0773731c711b6b5ef6731dba1c8fd180,5,partial,0.7,9,1,2,3,1,0.7,0.19,5,0,0.7
0773731c711b6b5ef6731dba1c8fd180,6,full,0.3,9,1,0,5,0,NA,0.94,5,0,0.3
0773731c711b6b5ef6731dba1c8fd180,7,partial,0.3,9,1,5,0,0,NA,0.83,3,2,0.3
0773731c711b6b5ef6731dba1c8fd180,8,partial,0.3,9,1,1,4,0,NA,0.81,2,3,0.7
0773731c711b6b5ef6731dba1c8fd180,9,full,0.3,9,1,4,1,0,NA,0.92,2,3,0.7
0773731c711b6b5ef6731dba1c8fd180,10,full,0.7,9,1,2,3,1,0.7,0.28,2,3,0.7
0773731c711b6b5ef6731dba1c8fd180,11,partial,0.7,9,1,4,1,0,NA,1,5,0,0.7
5c5499800cdf5ef43286d22e1a10c5c8,0,full,0.3,9,1,1,4,0,NA,0.09,5,0,0.7
5c5499800cdf5ef43286d22e1a10c5c8,1,full,0.7,9,1,4,1,1,0.7,0.75,2,3,0.7
5c5499800cdf5ef43286d22e1a10c5c8,2,partial,0.3,9,1,3,2,0,NA,0.69,5,0,0.7
5c5499800cdf5ef43286d22e1a10c5c8,3,full,0.3,9,1,5,0,1,0.7,0.79,0,5,0.7
5c5499800cdf5ef43286d22e1a10c5c8,4,partial,0.3,9,1,0,5,0,NA,0.2,5,0,0.7
5c5499800cdf5ef43286d22e1a10c5c8,5,full,0.7,9,1,0,5,1,0.7,0.23,5,0,0.7
5c5499800cdf5ef43286d22e1a10c5c8,6,partial,0.3,9,1,4,1,1,0.7,0.72,0,5,0.7
5c5499800cdf5ef43286d22e1a10c5c8,7,full,0.7,9,1,1,4,0,NA,0.26,3,2,0.7
5c5499800cdf5ef43286d22e1a10c5c8,8,partial,0.3,9,1,5,0,1,0.7,0.79,5,0,0.7
5c5499800cdf5ef43286d22e1a10c5c8,9,full,0.7,9,1,2,3,1,0.7,0.28,4,1,0.7
5c5499800cdf5ef43286d22e1a10c5c8,10,full,0.3,9,1,2,3,1,0.7,0.3,5,0,0.7
5c5499800cdf5ef43286d22e1a10c5c8,11,full,0.3,9,1,3,2,1,0.7,0.76,0,5,0.7
