,subject_id,student_idx,block_type,trial_num,true_theta,student_a,student_b,student_class,heads,tails,student_guess,error,bonus,total_bonus,understood
227,A38OPVI04AH4JG,4,seqNoFeedback,1,0.7,1,9,A,7,3,0.50,0.19999999999999996,0.0,1.0,yes
228,A38OPVI04AH4JG,5,seqFeedback,0,0.3,1,9,A,3,7,0.20,,,1.0,yes
229,A38OPVI04AH4JG,5,seqFeedback,1,0.3,1,9,A,3,7,0.23,0.06999999999999998,0.5,1.0,yes
230,A38OPVI04AH4JG,6,nonSeqFull,0,0.7,1,9,A,7,3,0.40,0.29999999999999993,0.0,1.0,yes
231,A38OPVI04AH4JG,7,nonSeqPartial,0,0.3,9,1,B,3,7,0.60,0.3,0.0,1.0,yes
232,A3BLJ6QSDTZC9U,0,nonSeqFull,0,0.3,1,9,A,3,7,0.20,0.09999999999999998,0.0,1.3,yes
233,A3BLJ6QSDTZC9U,1,nonSeqPartial,0,0.7,9,1,B,7,3,0.80,0.10000000000000009,0.0,1.3,yes
234,A3BLJ6QSDTZC9U,2,seqNoFeedback,0,0.7,9,1,B,7,3,,,,1.3,yes
235,A3BLJ6QSDTZC9U,2,seqNoFeedback,1,0.7,9,1,B,7,3,0.77,0.07000000000000006,0.5,1.3,yes
236,A3BLJ6QSDTZC9U,3,nonSeqPartial,0,0.3,1,9,A,3,7,0.20,0.09999999999999998,0.0,1.3,yes
237,A3BLJ6QSDTZC9U,4,seqFeedback,0,0.7,9,1,B,7,3,0.80,,,1.3,yes
238,A3BLJ6QSDTZC9U,4,seqFeedback,1,0.7,9,1,B,0,10,0.53,0.16999999999999993,0.0,1.3,yes
239,A3BLJ6QSDTZC9U,5,seqFeedback,0,0.3,9,1,B,3,7,0.60,,,1.3,yes
240,A3BLJ6QSDTZC9U,5,seqFeedback,1,0.3,9,1,B,0,30,0.24,0.06,0.3,1.3,yes
241,A3BLJ6QSDTZC9U,6,nonSeqFull,0,0.7,1,9,A,0,23,0.03,0.6699999999999999,0.0,1.3,yes
242,A3BLJ6QSDTZC9U,7,seqNoFeedback,0,0.3,1,9,A,3,7,,,,1.3,yes
243,A3BLJ6QSDTZC9U,7,seqNoFeedback,1,0.3,1,9,A,3,7,0.23,0.06999999999999998,0.5,1.3,yes
244,A3CD3C99T8S6ON,0,nonSeqPartial,0,0.7,9,1,B,7,3,0.80,0.10000000000000009,0.0,1.99,yes
245,A3CD3C99T8S6ON,1,seqNoFeedback,0,0.7,1,9,A,14,6,,,,1.99,yes
246,A3CD3C99T8S6ON,1,seqNoFeedback,1,0.7,1,9,A,14,6,0.58,0.12,0.0,1.99,yes
247,A3CD3C99T8S6ON,2,seqNoFeedback,0,0.3,1,9,A,4,6,,,,1.99,yes
248,A3CD3C99T8S6ON,2,seqNoFeedback,1,0.3,1,9,A,4,6,0.30,0.0,0.5,1.99,yes
249,A3CD3C99T8S6ON,3,seqFeedback,0,0.3,9,1,B,4,6,0.65,,,1.99,yes
250,A3CD3C99T8S6ON,3,seqFeedback,1,0.3,9,1,B,2,10,0.47,0.16999999999999998,0.0,1.99,yes
251,A3CD3C99T8S6ON,4,nonSeqFull,0,0.3,1,9,A,4,6,0.25,0.04999999999999999,0.6,1.99,yes
252,A3CD3C99T8S6ON,5,nonSeqPartial,0,0.3,9,1,B,8,16,0.50,0.2,0.0,1.99,yes
253,A3CD3C99T8S6ON,6,nonSeqFull,0,0.7,9,1,B,12,8,0.70,0.0,0.5,1.99,yes
254,A3CD3C99T8S6ON,7,seqFeedback,0,0.7,9,1,B,13,8,0.71,,,1.99,yes
255,A3CD3C99T8S6ON,7,seqFeedback,1,0.7,9,1,B,7,3,0.71,0.010000000000000009,0.39,1.99,yes
256,A3DG8M8G0L4DNZ,0,seqFeedback,0,0.3,1,9,A,9,1,0.50,,,0.5,yes
257,A3DG8M8G0L4DNZ,0,seqFeedback,1,0.3,1,9,A,9,9,0.50,0.2,0.0,0.5,yes
258,A3DG8M8G0L4DNZ,1,seqNoFeedback,0,0.7,1,9,A,7,3,,,,0.5,yes
259,A3DG8M8G0L4DNZ,1,seqNoFeedback,1,0.7,1,9,A,7,3,0.50,0.19999999999999996,0.0,0.5,yes
260,A3DG8M8G0L4DNZ,2,nonSeqFull,0,0.7,1,9,A,7,3,0.40,0.29999999999999993,0.0,0.5,yes
261,A3DG8M8G0L4DNZ,3,nonSeqPartial,0,0.7,9,1,B,7,3,0.80,0.10000000000000009,0.0,0.5,yes
262,A3DG8M8G0L4DNZ,4,nonSeqFull,0,0.3,9,1,B,3,7,0.60,0.3,0.0,0.5,yes
263,A3DG8M8G0L4DNZ,5,nonSeqPartial,0,0.3,1,9,A,3,7,0.20,0.09999999999999998,0.0,0.5,yes
264,A3DG8M8G0L4DNZ,6,seqNoFeedback,0,0.3,9,1,B,3,7,,,,0.5,yes
265,A3DG8M8G0L4DNZ,6,seqNoFeedback,1,0.3,9,1,B,13,7,0.63,0.33,0.0,0.5,yes
266,A3DG8M8G0L4DNZ,7,seqFeedback,0,0.7,9,1,B,7,3,0.80,,,0.5,yes
267,A3DG8M8G0L4DNZ,7,seqFeedback,1,0.7,9,1,B,7,3,0.77,0.07000000000000006,0.5,0.5,yes
268,A3F90N8YVKJ4I7,0,nonSeqPartial,0,0.7,1,9,A,7,3,0.40,0.29999999999999993,0.0,1.47,yes
269,A3F90N8YVKJ4I7,1,nonSeqFull,0,0.7,9,1,B,7,3,0.80,0.10000000000000009,0.0,1.47,yes
270,A3F90N8YVKJ4I7,2,seqNoFeedback,0,0.3,1,9,A,3,7,,,,1.47,yes
271,A3F90N8YVKJ4I7,2,seqNoFeedback,1,0.3,1,9,A,3,7,0.23,0.06999999999999998,0.5,1.47,yes
272,A3F90N8YVKJ4I7,3,seqFeedback,0,0.7,9,1,B,7,3,0.80,,,1.47,yes
273,A3F90N8YVKJ4I7,3,seqFeedback,1,0.7,9,1,B,7,3,0.77,0.07000000000000006,0.5,1.47,yes
274,A3F90N8YVKJ4I7,4,seqNoFeedback,0,0.7,1,9,A,7,3,,,,1.47,yes
275,A3F90N8YVKJ4I7,4,seqNoFeedback,1,0.7,1,9,A,7,3,0.50,0.19999999999999996,0.0,1.47,yes
276,A3F90N8YVKJ4I7,5,nonSeqPartial,0,0.3,1,9,A,3,7,0.20,0.09999999999999998,0.0,1.47,yes
277,A3F90N8YVKJ4I7,6,nonSeqFull,0,0.3,9,1,B,3,20,0.36,0.06,0.47,1.47,yes
278,A3F90N8YVKJ4I7,7,seqFeedback,0,0.3,9,1,B,3,10,0.52,,,1.47,yes
279,A3F90N8YVKJ4I7,7,seqFeedback,1,0.3,9,1,B,3,7,0.45,0.15000000000000002,0.0,1.47,yes
280,A3OZ8KF0HWSVWK,0,nonSeqFull,0,0.7,9,1,B,7,3,0.80,0.10000000000000009,0.0,1.6,yes
281,A3OZ8KF0HWSVWK,1,seqFeedback,0,0.7,9,1,B,7,3,0.80,,,1.6,yes
282,A3OZ8KF0HWSVWK,1,seqFeedback,1,0.7,9,1,B,7,3,0.77,0.07000000000000006,0.5,1.6,yes
283,A3OZ8KF0HWSVWK,2,seqFeedback,0,0.3,9,1,B,3,7,0.60,,,1.6,yes
284,A3OZ8KF0HWSVWK,2,seqFeedback,1,0.3,9,1,B,2,8,0.47,0.16999999999999998,0.0,1.6,yes
285,A3OZ8KF0HWSVWK,3,seqNoFeedback,0,0.7,9,1,B,7,3,,,,1.6,yes
286,A3OZ8KF0HWSVWK,3,seqNoFeedback,1,0.7,9,1,B,7,3,0.77,0.07000000000000006,0.5,1.6,yes
287,A3OZ8KF0HWSVWK,4,nonSeqPartial,0,0.3,9,1,B,2,8,0.55,0.25000000000000006,0.0,1.6,yes
288,A3OZ8KF0HWSVWK,5,seqNoFeedback,0,0.3,9,1,B,2,8,,,,1.6,yes
289,A3OZ8KF0HWSVWK,5,seqNoFeedback,1,0.3,9,1,B,2,8,0.43,0.13,0.0,1.6,yes
290,A3OZ8KF0HWSVWK,6,nonSeqFull,0,0.3,1,9,A,4,6,0.25,0.04999999999999999,0.6,1.6,yes
291,A3OZ8KF0HWSVWK,7,nonSeqPartial,0,0.7,9,1,B,8,2,0.85,0.15000000000000002,0.0,1.6,yes
292,A3U21PUMQ6NGT2,0,nonSeqPartial,0,0.3,9,1,B,3,7,0.60,0.3,0.0,0.68,yes
293,A3U21PUMQ6NGT2,1,nonSeqPartial,0,0.7,9,1,B,7,0,0.94,0.24,0.0,0.68,yes
294,A3U21PUMQ6NGT2,2,seqFeedback,0,0.7,1,9,A,6,1,0.41,,,0.68,yes
295,A3U21PUMQ6NGT2,2,seqFeedback,1,0.7,1,9,A,7,3,0.52,0.17999999999999994,0.0,0.68,yes
296,A3U21PUMQ6NGT2,3,seqNoFeedback,0,0.3,1,9,A,8,2,,,,0.68,yes
297,A3U21PUMQ6NGT2,3,seqNoFeedback,1,0.3,1,9,A,10,2,0.59,0.29,0.0,0.68,yes
298,A3U21PUMQ6NGT2,4,nonSeqFull,0,0.7,9,1,B,0,2,0.75,0.050000000000000044,0.68,0.68,yes
299,A3U21PUMQ6NGT2,5,seqFeedback,0,0.3,1,9,A,1,7,0.11,,,0.68,yes
300,A3U21PUMQ6NGT2,5,seqFeedback,1,0.3,1,9,A,3,10,0.16,0.13999999999999999,0.0,0.68,yes
301,A3U21PUMQ6NGT2,6,nonSeqFull,0,0.3,9,1,B,0,7,0.53,0.23000000000000004,0.0,0.68,yes
302,A3U21PUMQ6NGT2,7,seqNoFeedback,0,0.7,9,1,B,8,2,,,,0.68,yes
303,A3U21PUMQ6NGT2,7,seqNoFeedback,1,0.7,9,1,B,8,3,0.81,0.1100000000000001,0.0,0.68,yes
304,A9MJVJAMLCDMV,0,seqNoFeedback,0,0.3,1,9,A,3,7,,,,1.5,yes
305,A9MJVJAMLCDMV,0,seqNoFeedback,1,0.3,1,9,A,3,7,0.23,0.06999999999999998,0.5,1.5,yes
306,A9MJVJAMLCDMV,1,nonSeqPartial,0,0.7,1,9,A,7,3,0.40,0.29999999999999993,0.0,1.5,yes
307,A9MJVJAMLCDMV,2,seqFeedback,0,0.3,1,9,A,3,7,0.20,,,1.5,yes
308,A9MJVJAMLCDMV,2,seqFeedback,1,0.3,1,9,A,3,7,0.23,0.06999999999999998,0.5,1.5,yes
309,A9MJVJAMLCDMV,3,seqNoFeedback,0,0.7,9,1,B,7,3,,,,1.5,yes
310,A9MJVJAMLCDMV,3,seqNoFeedback,1,0.7,9,1,B,7,3,0.77,0.07000000000000006,0.5,1.5,yes
311,A9MJVJAMLCDMV,4,nonSeqPartial,0,0.3,9,1,B,3,7,0.60,0.3,0.0,1.5,yes
312,A9MJVJAMLCDMV,5,seqFeedback,0,0.7,1,9,A,7,3,0.40,,,1.5,yes
313,A9MJVJAMLCDMV,5,seqFeedback,1,0.7,1,9,A,3,1,0.46,0.23999999999999994,0.0,1.5,yes
314,A9MJVJAMLCDMV,6,nonSeqFull,0,0.3,1,9,A,3,7,0.20,0.09999999999999998,0.0,1.5,yes
315,A9MJVJAMLCDMV,7,nonSeqFull,0,0.7,9,1,B,7,3,0.80,0.10000000000000009,0.0,1.5,yes
316,AERUGBNS48Z4N,0,nonSeqFull,0,0.7,9,1,B,0,3,0.69,0.010000000000000009,0.67,1.9,yes
317,AERUGBNS48Z4N,1,nonSeqPartial,0,0.3,1,9,A,3,7,0.20,0.09999999999999998,0.0,1.9,yes
318,AERUGBNS48Z4N,2,seqNoFeedback,0,0.7,1,9,A,8,2,,,,1.9,yes
319,AERUGBNS48Z4N,2,seqNoFeedback,1,0.7,1,9,A,6,4,0.50,0.19999999999999996,0.0,1.9,yes
320,AERUGBNS48Z4N,3,seqFeedback,0,0.7,9,1,B,5,1,0.88,,,1.9,yes
321,AERUGBNS48Z4N,3,seqFeedback,1,0.7,9,1,B,5,0,0.90,0.20000000000000007,0.0,1.9,yes
322,AERUGBNS48Z4N,4,seqFeedback,0,0.3,1,9,A,1,4,0.13,,,1.9,yes
323,AERUGBNS48Z4N,4,seqFeedback,1,0.3,1,9,A,4,1,0.30,0.0,0.6,1.9,yes
324,AERUGBNS48Z4N,5,seqNoFeedback,0,0.3,1,9,A,1,4,,,,1.9,yes
325,AERUGBNS48Z4N,5,seqNoFeedback,1,0.3,1,9,A,2,0,0.24,0.06,0.63,1.9,yes
326,AERUGBNS48Z4N,6,nonSeqFull,0,0.3,9,1,B,0,5,0.60,0.3,0.0,1.9,yes
327,AERUGBNS48Z4N,7,nonSeqPartial,0,0.7,1,9,A,0,3,0.08,0.62,0.0,1.9,yes
328,AIEKCWYZTS41V,0,nonSeqFull,0,0.3,1,9,A,1,5,0.13,0.16999999999999998,0.0,1.61,yes
329,AIEKCWYZTS41V,1,seqFeedback,0,0.3,1,9,A,3,7,0.20,,,1.61,yes
330,AIEKCWYZTS41V,1,seqFeedback,1,0.3,1,9,A,3,6,0.24,0.06,0.51,1.61,yes
331,AIEKCWYZTS41V,2,seqNoFeedback,0,0.3,1,9,A,2,5,,,,1.61,yes
332,AIEKCWYZTS41V,2,seqNoFeedback,1,0.3,1,9,A,2,5,0.21,0.09,0.0,1.61,yes
333,AIEKCWYZTS41V,3,nonSeqFull,0,0.7,9,1,B,6,2,0.83,0.13,0.0,1.61,yes
334,AIEKCWYZTS41V,4,seqFeedback,0,0.7,9,1,B,7,3,0.80,,,1.61,yes
335,AIEKCWYZTS41V,4,seqFeedback,1,0.7,9,1,B,7,3,0.77,0.07000000000000006,0.5,1.61,yes
336,AIEKCWYZTS41V,5,seqNoFeedback,0,0.7,1,9,A,7,3,,,,1.61,yes
337,AIEKCWYZTS41V,5,seqNoFeedback,1,0.7,1,9,A,7,3,0.50,0.19999999999999996,0.0,1.61,yes
338,AIEKCWYZTS41V,6,nonSeqPartial,0,0.7,9,1,B,6,4,0.75,0.050000000000000044,0.6,1.61,yes
339,AIEKCWYZTS41V,7,nonSeqPartial,0,0.3,9,1,B,4,8,0.59,0.29,0.0,1.61,yes
340,AIHHRINW9IN1I,0,seqFeedback,0,0.7,1,9,A,8,2,0.45,,,2.0,yes
341,AIHHRINW9IN1I,0,seqFeedback,1,0.7,1,9,A,9,1,0.60,0.09999999999999998,0.0,2.0,yes
342,AIHHRINW9IN1I,1,nonSeqPartial,0,0.3,9,1,B,1,9,0.50,0.2,0.0,2.0,yes
343,AIHHRINW9IN1I,2,seqNoFeedback,0,0.3,9,1,B,1,9,,,,2.0,yes
344,AIHHRINW9IN1I,2,seqNoFeedback,1,0.3,9,1,B,1,9,0.37,0.07,0.5,2.0,yes
345,AIHHRINW9IN1I,3,nonSeqFull,0,0.7,9,1,B,7,3,0.80,0.10000000000000009,0.0,2.0,yes
346,AIHHRINW9IN1I,4,seqNoFeedback,0,0.7,9,1,B,9,1,,,,2.0,yes
347,AIHHRINW9IN1I,4,seqNoFeedback,1,0.7,9,1,B,8,2,0.87,0.17000000000000004,0.0,2.0,yes
348,AIHHRINW9IN1I,5,nonSeqFull,0,0.3,1,9,A,4,6,0.25,0.04999999999999999,0.6,2.0,yes
349,AIHHRINW9IN1I,6,nonSeqPartial,0,0.7,9,1,B,14,6,0.77,0.07000000000000006,0.5,2.0,yes
350,AIHHRINW9IN1I,7,seqFeedback,0,0.3,1,9,A,6,14,0.23,,,2.0,yes
351,AIHHRINW9IN1I,7,seqFeedback,1,0.3,1,9,A,3,7,0.25,0.04999999999999999,0.4,2.0,yes
352,AL4G180SOE4E6,0,nonSeqPartial,0,0.3,1,9,A,3,7,0.20,0.09999999999999998,0.0,1.0,yes
353,AL4G180SOE4E6,1,nonSeqFull,0,0.7,9,1,B,7,3,0.80,0.10000000000000009,0.0,1.0,yes
354,AL4G180SOE4E6,2,nonSeqFull,0,0.3,1,9,A,3,7,0.20,0.09999999999999998,0.0,1.0,yes
355,AL4G180SOE4E6,3,seqNoFeedback,0,0.7,9,1,B,7,3,,,,1.0,yes
356,AL4G180SOE4E6,3,seqNoFeedback,1,0.7,9,1,B,7,3,0.77,0.07000000000000006,0.5,1.0,yes
357,AL4G180SOE4E6,4,seqFeedback,0,0.3,9,1,B,3,7,0.60,,,1.0,yes
358,AL4G180SOE4E6,4,seqFeedback,1,0.3,9,1,B,3,7,0.50,0.2,0.0,1.0,yes
359,AL4G180SOE4E6,5,seqNoFeedback,0,0.3,1,9,A,3,7,,,,1.0,yes
360,AL4G180SOE4E6,5,seqNoFeedback,1,0.3,1,9,A,3,7,0.23,0.06999999999999998,0.5,1.0,yes
361,AL4G180SOE4E6,6,seqFeedback,0,0.7,9,1,B,8,2,0.85,,,1.0,yes
362,AL4G180SOE4E6,6,seqFeedback,1,0.7,9,1,B,6,2,0.82,0.12,0.0,1.0,yes
363,AL4G180SOE4E6,7,nonSeqPartial,0,0.7,1,9,A,10,0,0.55,0.1499999999999999,0.0,1.0,yes
364,AXTZU0PO55S3S,0,nonSeqPartial,0,0.7,1,9,A,0,3,0.08,0.62,0.0,1.22,yes
365,AXTZU0PO55S3S,1,seqNoFeedback,0,0.3,9,1,B,2,0,,,,1.22,yes
366,AXTZU0PO55S3S,1,seqNoFeedback,1,0.3,9,1,B,0,6,0.61,0.31,0.0,1.22,yes
367,AXTZU0PO55S3S,2,seqFeedback,0,0.3,1,9,A,0,4,0.07,,,1.22,yes
368,AXTZU0PO55S3S,2,seqFeedback,1,0.3,1,9,A,1,3,0.11,0.19,0.0,1.22,yes
369,AXTZU0PO55S3S,3,nonSeqFull,0,0.7,1,9,A,2,1,0.23,0.47,0.0,1.22,yes
370,AXTZU0PO55S3S,4,seqFeedback,0,0.7,9,1,B,3,2,0.80,,,1.22,yes
371,AXTZU0PO55S3S,4,seqFeedback,1,0.7,9,1,B,2,3,0.70,0.0,0.6,1.22,yes
372,AXTZU0PO55S3S,5,nonSeqFull,0,0.3,1,9,A,2,3,0.20,0.09999999999999998,0.0,1.22,yes
373,AXTZU0PO55S3S,6,seqNoFeedback,0,0.7,9,1,B,3,2,,,,1.22,yes
374,AXTZU0PO55S3S,6,seqNoFeedback,1,0.7,9,1,B,2,1,0.78,0.08000000000000007,0.62,1.22,yes
375,AXTZU0PO55S3S,7,nonSeqPartial,0,0.3,9,1,B,1,2,0.77,0.47000000000000003,0.0,1.22,yes
